ID,行为名称,执行者用户id,执行用户,执行行为者ip,请求域名,请求模块,请求控制器,请求操作,请求类型,请求参数,详细信息,生成时间
21,config_edit,,admin,127.0.0.1,http://www.wd.com,admin,Config,edit,json,"{""id"":""2"",""module"":""admin"",""name"":""web_site_title"",""title"":""站点标题"",""group"":""base"",""type"":""text"",""value"":""自由理想"",""options"":""[]"",""tips"":""调用方式：<code>config('web_site_title')<\/code>"",""ajax_url"":"""",""next_items"":"""",""param"":"""",""format"":"""",""table"":"""",""level"":""2"",""key"":"""",""option"":"""",""pid"":"""",""ak"":"""",""create_time"":""1475240646"",""update_time"":""1568103003"",""sort"":""2"",""status"":""2"",""asdasd"":""true"",""extend_field"":""status"",""extend_action"":""true"",""sad"":""1""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ DB ] INIT mysql"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'thinkphp_show_page_trace=0|0; PHPSESSID=q164qcqqckdca2qnmkqagaib0u; dolphin___forward__=%2Fadmin.php%2Fadmin%2FConfig%2Findex%2Fmodule_group%2Ffavicon.ico',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/Config\/index\/module_group\/admin.html',\n  'content-type' => 'application\/x-www-form-urlencoded; charset=UTF-8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'x-requested-with' => 'XMLHttpRequest',\n  'origin' => 'http:\/\/www.wd.com',\n  'accept' => 'application\/json, text\/javascript, *\/*; q=0.01',\n  'cache-control' => 'no-cache',\n  'pragma' => 'no-cache',\n  'content-length' => '450',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '2',\n  'module' => 'admin',\n  'name' => 'web_site_title',\n  'title' => '站点标题',\n  'group' => 'base',\n  'type' => 'text',\n  'value' => '自由理想',\n  'options' => '[]',\n  'tips' => '调用方式：<code>config(\\'web_site_title\\')<\/code>',\n  'ajax_url' => '',\n  'next_items' => '',\n  'param' => '',\n  'format' => '',\n  'table' => '',\n  'level' => '2',\n  'key' => '',\n  'option' => '',\n  'pid' => '',\n  'ak' => '',\n  'create_time' => '1475240646',\n  'update_time' => '1568103003',\n  'sort' => '2',\n  'status' => '2',\n  'asdasd' => 'true',\n  'extend_field' => 'status',\n  'extend_action' => 'true',\n  'sad' => '1',\n)""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.001707s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_extend_cache` [ RunTime:0.006708s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000310s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000387s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000606s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000334s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000374s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_config` [ RunTime:0.005513s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_config` WHERE  `name` = 'web_site_title'  AND `id` <> 2 LIMIT 1 [ RunTime:0.000468s ]"",""[ SQL ] SELECT * FROM `dp_admin_config` WHERE  `id` = 2 LIMIT 1 [ RunTime:0.000313s ]"",""[ SQL ] UPDATE `dp_admin_config`  SET `type` = 'text' , `title` = '站点标题' , `name` = 'web_site_title' , `tips` = '调用方式：<code>config(\\'web_site_title\\')<\/code>' , `value` = '自由理想' , `options` = '[]' , `update_time` = 1568103037  WHERE  `id` = 2 [ RunTime:0.000220s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000320s ]""]}",1568103037
22,config_edit,,admin,127.0.0.1,http://www.wd.com,admin,Config,edit,json,"{""id"":""1"",""module"":""admin"",""name"":""web_site_status"",""title"":""站点开关"",""group"":""base"",""type"":""switch"",""value"":""1"",""options"":""[]"",""tips"":""站点关闭后将不能访问，后台可正常登录"",""ajax_url"":"""",""next_items"":"""",""param"":"""",""format"":"""",""table"":"""",""level"":""2"",""key"":"""",""option"":"""",""pid"":"""",""ak"":"""",""create_time"":""1475240395"",""update_time"":""1567607470"",""sort"":""1"",""status"":""2"",""asdasd"":""true"",""extend_field"":""status"",""extend_action"":""true"",""sad"":""1""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ DB ] INIT mysql"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'thinkphp_show_page_trace=0|0; PHPSESSID=q164qcqqckdca2qnmkqagaib0u; dolphin___forward__=%2Fadmin.php%2Fadmin%2FConfig%2Findex%2Fmodule_group%2Ffavicon.ico',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/config\/index.html',\n  'content-type' => 'application\/x-www-form-urlencoded; charset=UTF-8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'x-requested-with' => 'XMLHttpRequest',\n  'origin' => 'http:\/\/www.wd.com',\n  'accept' => 'application\/json, text\/javascript, *\/*; q=0.01',\n  'cache-control' => 'no-cache',\n  'pragma' => 'no-cache',\n  'content-length' => '488',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '1',\n  'module' => 'admin',\n  'name' => 'web_site_status',\n  'title' => '站点开关',\n  'group' => 'base',\n  'type' => 'switch',\n  'value' => '1',\n  'options' => '[]',\n  'tips' => '站点关闭后将不能访问，后台可正常登录',\n  'ajax_url' => '',\n  'next_items' => '',\n  'param' => '',\n  'format' => '',\n  'table' => '',\n  'level' => '2',\n  'key' => '',\n  'option' => '',\n  'pid' => '',\n  'ak' => '',\n  'create_time' => '1475240395',\n  'update_time' => '1567607470',\n  'sort' => '1',\n  'status' => '2',\n  'asdasd' => 'true',\n  'extend_field' => 'status',\n  'extend_action' => 'true',\n  'sad' => '1',\n)""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.002368s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_extend_cache` [ RunTime:0.005893s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000261s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000432s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000275s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000253s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000412s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_config` [ RunTime:0.006671s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_config` WHERE  `name` = 'web_site_status'  AND `id` <> 1 LIMIT 1 [ RunTime:0.000573s ]"",""[ SQL ] SELECT * FROM `dp_admin_config` WHERE  `id` = 1 LIMIT 1 [ RunTime:0.000382s ]"",""[ SQL ] UPDATE `dp_admin_config`  SET `type` = 'switch' , `title` = '站点开关' , `name` = 'web_site_status' , `tips` = '站点关闭后将不能访问，后台可正常登录' , `value` = '1' , `options` = '[]' , `update_time` = 1568106495  WHERE  `id` = 1 [ RunTime:0.000484s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000456s ]""]}",1568106495
23,config_edit,,admin,127.0.0.1,http://www.wd.com,admin,Config,edit,json,"{""id"":""1"",""module"":""admin"",""name"":""web_site_status"",""title"":""站点开关"",""group"":""base"",""type"":""switch"",""value"":""1"",""options"":""[]"",""tips"":""站点关闭后将不能访问，后台可正常登录"",""ajax_url"":"""",""next_items"":"""",""param"":"""",""format"":"""",""table"":"""",""level"":""2"",""key"":"""",""option"":"""",""pid"":"""",""ak"":"""",""create_time"":""1475240395"",""update_time"":""1567607470"",""sort"":""1"",""status"":""1"",""asdasd"":""false"",""extend_field"":""status"",""extend_action"":""true"",""sad"":""1""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ DB ] INIT mysql"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'thinkphp_show_page_trace=0|0; PHPSESSID=q164qcqqckdca2qnmkqagaib0u; dolphin___forward__=%2Fadmin.php%2Fadmin%2FConfig%2Findex%2Fmodule_group%2Ffavicon.ico',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/config\/index.html',\n  'content-type' => 'application\/x-www-form-urlencoded; charset=UTF-8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'x-requested-with' => 'XMLHttpRequest',\n  'origin' => 'http:\/\/www.wd.com',\n  'accept' => 'application\/json, text\/javascript, *\/*; q=0.01',\n  'cache-control' => 'no-cache',\n  'pragma' => 'no-cache',\n  'content-length' => '489',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '1',\n  'module' => 'admin',\n  'name' => 'web_site_status',\n  'title' => '站点开关',\n  'group' => 'base',\n  'type' => 'switch',\n  'value' => '1',\n  'options' => '[]',\n  'tips' => '站点关闭后将不能访问，后台可正常登录',\n  'ajax_url' => '',\n  'next_items' => '',\n  'param' => '',\n  'format' => '',\n  'table' => '',\n  'level' => '2',\n  'key' => '',\n  'option' => '',\n  'pid' => '',\n  'ak' => '',\n  'create_time' => '1475240395',\n  'update_time' => '1567607470',\n  'sort' => '1',\n  'status' => '1',\n  'asdasd' => 'false',\n  'extend_field' => 'status',\n  'extend_action' => 'true',\n  'sad' => '1',\n)""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.011817s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_extend_cache` [ RunTime:0.007159s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000313s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_config` [ RunTime:0.006151s ]"",""[ SQL ] SELECT `name`,`value`,`type` FROM `dp_admin_config` [ RunTime:0.000410s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000348s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000359s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000385s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000239s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000323s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_config` WHERE  `name` = 'web_site_status'  AND `id` <> 1 LIMIT 1 [ RunTime:0.000333s ]"",""[ SQL ] SELECT * FROM `dp_admin_config` WHERE  `id` = 1 LIMIT 1 [ RunTime:0.000329s ]"",""[ SQL ] UPDATE `dp_admin_config`  SET `type` = 'switch' , `title` = '站点开关' , `name` = 'web_site_status' , `tips` = '站点关闭后将不能访问，后台可正常登录' , `value` = '1' , `options` = '[]' , `update_time` = 1568106499  WHERE  `id` = 1 [ RunTime:0.000354s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000339s ]""]}",1568106499
24,config_edit,,admin,127.0.0.1,http://www.wd.com,admin,Config,edit,json,"{""id"":""2"",""module"":""admin"",""name"":""web_site_title"",""title"":""站点标题"",""group"":""base"",""type"":""text"",""value"":""自由理想"",""options"":""[]"",""tips"":""调用方式：<code>config('web_site_title')<\/code>"",""ajax_url"":"""",""next_items"":"""",""param"":"""",""format"":"""",""table"":"""",""level"":""2"",""key"":"""",""option"":"""",""pid"":"""",""ak"":"""",""create_time"":""1475240646"",""update_time"":""1568103037"",""sort"":""2"",""status"":""2"",""asdasd"":""true"",""extend_field"":""status"",""extend_action"":""true"",""sad"":""1""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ DB ] INIT mysql"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'thinkphp_show_page_trace=0|0; PHPSESSID=q164qcqqckdca2qnmkqagaib0u; dolphin___forward__=%2Fadmin.php%2Fadmin%2FConfig%2Findex%2Fmodule_group%2Ffavicon.ico',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/config\/index.html',\n  'content-type' => 'application\/x-www-form-urlencoded; charset=UTF-8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'x-requested-with' => 'XMLHttpRequest',\n  'origin' => 'http:\/\/www.wd.com',\n  'accept' => 'application\/json, text\/javascript, *\/*; q=0.01',\n  'cache-control' => 'no-cache',\n  'pragma' => 'no-cache',\n  'content-length' => '450',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '2',\n  'module' => 'admin',\n  'name' => 'web_site_title',\n  'title' => '站点标题',\n  'group' => 'base',\n  'type' => 'text',\n  'value' => '自由理想',\n  'options' => '[]',\n  'tips' => '调用方式：<code>config(\\'web_site_title\\')<\/code>',\n  'ajax_url' => '',\n  'next_items' => '',\n  'param' => '',\n  'format' => '',\n  'table' => '',\n  'level' => '2',\n  'key' => '',\n  'option' => '',\n  'pid' => '',\n  'ak' => '',\n  'create_time' => '1475240646',\n  'update_time' => '1568103037',\n  'sort' => '2',\n  'status' => '2',\n  'asdasd' => 'true',\n  'extend_field' => 'status',\n  'extend_action' => 'true',\n  'sad' => '1',\n)""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.011571s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_extend_cache` [ RunTime:0.007240s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000332s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000463s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000595s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000384s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000443s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_config` [ RunTime:0.006094s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_config` WHERE  `name` = 'web_site_title'  AND `id` <> 2 LIMIT 1 [ RunTime:0.000539s ]"",""[ SQL ] SELECT * FROM `dp_admin_config` WHERE  `id` = 2 LIMIT 1 [ RunTime:0.000380s ]"",""[ SQL ] UPDATE `dp_admin_config`  SET `type` = 'text' , `title` = '站点标题' , `name` = 'web_site_title' , `tips` = '调用方式：<code>config(\\'web_site_title\\')<\/code>' , `value` = '自由理想' , `options` = '[]' , `update_time` = 1568106521  WHERE  `id` = 2 [ RunTime:0.000237s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000257s ]""]}",1568106521
25,config_edit,,admin,127.0.0.1,http://www.wd.com,admin,Config,edit,json,"{""id"":""2"",""module"":""admin"",""name"":""web_site_title"",""title"":""站点标题"",""group"":""base"",""type"":""text"",""value"":""自由理想"",""options"":""[]"",""tips"":""调用方式：<code>config('web_site_title')<\/code>"",""ajax_url"":"""",""next_items"":"""",""param"":"""",""format"":"""",""table"":"""",""level"":""2"",""key"":"""",""option"":"""",""pid"":"""",""ak"":"""",""create_time"":""1475240646"",""update_time"":""1568106521"",""sort"":""2"",""status"":""2"",""asdasd"":""true"",""extend_field"":""status"",""extend_action"":""true"",""sad"":""1""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ DB ] INIT mysql"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'thinkphp_show_page_trace=0|0; PHPSESSID=q164qcqqckdca2qnmkqagaib0u; dolphin___forward__=%2Fadmin.php%2Fadmin%2FConfig%2Findex%2Fmodule_group%2Ffavicon.ico',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/config\/index.html',\n  'content-type' => 'application\/x-www-form-urlencoded; charset=UTF-8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'x-requested-with' => 'XMLHttpRequest',\n  'origin' => 'http:\/\/www.wd.com',\n  'accept' => 'application\/json, text\/javascript, *\/*; q=0.01',\n  'cache-control' => 'no-cache',\n  'pragma' => 'no-cache',\n  'content-length' => '450',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '2',\n  'module' => 'admin',\n  'name' => 'web_site_title',\n  'title' => '站点标题',\n  'group' => 'base',\n  'type' => 'text',\n  'value' => '自由理想',\n  'options' => '[]',\n  'tips' => '调用方式：<code>config(\\'web_site_title\\')<\/code>',\n  'ajax_url' => '',\n  'next_items' => '',\n  'param' => '',\n  'format' => '',\n  'table' => '',\n  'level' => '2',\n  'key' => '',\n  'option' => '',\n  'pid' => '',\n  'ak' => '',\n  'create_time' => '1475240646',\n  'update_time' => '1568106521',\n  'sort' => '2',\n  'status' => '2',\n  'asdasd' => 'true',\n  'extend_field' => 'status',\n  'extend_action' => 'true',\n  'sad' => '1',\n)""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.002362s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_extend_cache` [ RunTime:0.008179s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000422s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000393s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000330s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000265s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000669s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_config` [ RunTime:0.007185s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_config` WHERE  `name` = 'web_site_title'  AND `id` <> 2 LIMIT 1 [ RunTime:0.000377s ]"",""[ SQL ] SELECT * FROM `dp_admin_config` WHERE  `id` = 2 LIMIT 1 [ RunTime:0.000389s ]"",""[ SQL ] UPDATE `dp_admin_config`  SET `status` = 2 , `update_time` = 1568107999  WHERE  `id` = 2 [ RunTime:0.000356s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000423s ]""]}",1568107999
26,config_edit,,admin,127.0.0.1,http://www.wd.com,admin,Config,edit,json,"{""id"":""2"",""module"":""admin"",""name"":""web_site_title"",""title"":""站点标题"",""group"":""base"",""type"":""text"",""value"":""自由理想"",""options"":""[]"",""tips"":""调用方式：<code>config('web_site_title')<\/code>"",""ajax_url"":"""",""next_items"":"""",""param"":"""",""format"":"""",""table"":"""",""level"":""2"",""key"":"""",""option"":"""",""pid"":"""",""ak"":"""",""create_time"":""1475240646"",""update_time"":""1568107999"",""sort"":""2"",""status"":""1"",""asdasd"":""true"",""extend_field"":""status"",""extend_action"":""true"",""sad"":""1""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ DB ] INIT mysql"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'thinkphp_show_page_trace=0|0; PHPSESSID=q164qcqqckdca2qnmkqagaib0u; dolphin___forward__=%2Fadmin.php%2Fadmin%2FConfig%2Findex%2Fmodule_group%2Ffavicon.ico',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/config\/index.html',\n  'content-type' => 'application\/x-www-form-urlencoded; charset=UTF-8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'x-requested-with' => 'XMLHttpRequest',\n  'origin' => 'http:\/\/www.wd.com',\n  'accept' => 'application\/json, text\/javascript, *\/*; q=0.01',\n  'cache-control' => 'no-cache',\n  'pragma' => 'no-cache',\n  'content-length' => '450',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '2',\n  'module' => 'admin',\n  'name' => 'web_site_title',\n  'title' => '站点标题',\n  'group' => 'base',\n  'type' => 'text',\n  'value' => '自由理想',\n  'options' => '[]',\n  'tips' => '调用方式：<code>config(\\'web_site_title\\')<\/code>',\n  'ajax_url' => '',\n  'next_items' => '',\n  'param' => '',\n  'format' => '',\n  'table' => '',\n  'level' => '2',\n  'key' => '',\n  'option' => '',\n  'pid' => '',\n  'ak' => '',\n  'create_time' => '1475240646',\n  'update_time' => '1568107999',\n  'sort' => '2',\n  'status' => '1',\n  'asdasd' => 'true',\n  'extend_field' => 'status',\n  'extend_action' => 'true',\n  'sad' => '1',\n)""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.011156s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_extend_cache` [ RunTime:0.006275s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000453s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000446s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000374s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000368s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000347s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_config` [ RunTime:0.007918s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_config` WHERE  `name` = 'web_site_title'  AND `id` <> 2 LIMIT 1 [ RunTime:0.000725s ]"",""[ SQL ] SELECT * FROM `dp_admin_config` WHERE  `id` = 2 LIMIT 1 [ RunTime:0.000415s ]"",""[ SQL ] UPDATE `dp_admin_config`  SET `status` = 1 , `update_time` = 1568108024  WHERE  `id` = 2 [ RunTime:0.000338s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000365s ]""]}",1568108024
27,config_edit,,admin,127.0.0.1,http://www.wd.com,admin,Config,edit,json,"{""id"":""2"",""module"":""admin"",""name"":""web_site_title"",""title"":""站点标题"",""group"":""base"",""type"":""text"",""value"":""自由理想"",""options"":""[]"",""tips"":""调用方式：<code>config('web_site_title')<\/code>"",""ajax_url"":"""",""next_items"":"""",""param"":"""",""format"":"""",""table"":"""",""level"":""2"",""key"":"""",""option"":"""",""pid"":"""",""ak"":"""",""create_time"":""1475240646"",""update_time"":""1568108024"",""sort"":""2"",""status"":""2"",""asdasd"":""true"",""extend_field"":""status"",""extend_action"":""true"",""sad"":""1""}","{""info"":[""[ LANG ] D:\\pj\\php\\wdadmin\\thinkphp\\lang\\zh-cn.php"",""[ DB ] INIT mysql"",""[ ROUTE ] array (\n)"",""[ HEADER ] array (\n  'cookie' => 'thinkphp_show_page_trace=0|0; PHPSESSID=q164qcqqckdca2qnmkqagaib0u; dolphin___forward__=%2Fadmin.php%2Fadmin%2FConfig%2Findex%2Fmodule_group%2Ffavicon.ico',\n  'accept-language' => 'zh-CN,zh;q=0.9',\n  'accept-encoding' => 'gzip, deflate',\n  'referer' => 'http:\/\/www.wd.com\/admin.php\/admin\/config\/index.html',\n  'content-type' => 'application\/x-www-form-urlencoded; charset=UTF-8',\n  'user-agent' => 'Mozilla\/5.0 (Windows NT 10.0; WOW64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/69.0.3497.100 Safari\/537.36',\n  'x-requested-with' => 'XMLHttpRequest',\n  'origin' => 'http:\/\/www.wd.com',\n  'accept' => 'application\/json, text\/javascript, *\/*; q=0.01',\n  'cache-control' => 'no-cache',\n  'pragma' => 'no-cache',\n  'content-length' => '450',\n  'connection' => 'close',\n  'host' => 'www.wd.com',\n)"",""[ PARAM ] array (\n  'id' => '2',\n  'module' => 'admin',\n  'name' => 'web_site_title',\n  'title' => '站点标题',\n  'group' => 'base',\n  'type' => 'text',\n  'value' => '自由理想',\n  'options' => '[]',\n  'tips' => '调用方式：<code>config(\\'web_site_title\\')<\/code>',\n  'ajax_url' => '',\n  'next_items' => '',\n  'param' => '',\n  'format' => '',\n  'table' => '',\n  'level' => '2',\n  'key' => '',\n  'option' => '',\n  'pid' => '',\n  'ak' => '',\n  'create_time' => '1475240646',\n  'update_time' => '1568108024',\n  'sort' => '2',\n  'status' => '2',\n  'asdasd' => 'true',\n  'extend_field' => 'status',\n  'extend_action' => 'true',\n  'sad' => '1',\n)""],""sql"":[""[ DB ] CONNECT:[ UseTime:0.011674s ] mysql:host=127.0.0.1;port=3306;dbname=exdntadmin;charset=utf8"",""[ SQL ] SHOW COLUMNS FROM `dp_extend_cache` [ RunTime:0.010511s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000406s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000574s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000301s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000285s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000400s ]"",""[ SQL ] SHOW COLUMNS FROM `dp_admin_config` [ RunTime:0.005564s ]"",""[ SQL ] SELECT `id` FROM `dp_admin_config` WHERE  `name` = 'web_site_title'  AND `id` <> 2 LIMIT 1 [ RunTime:0.000574s ]"",""[ SQL ] SELECT * FROM `dp_admin_config` WHERE  `id` = 2 LIMIT 1 [ RunTime:0.000363s ]"",""[ SQL ] UPDATE `dp_admin_config`  SET `status` = 2 , `update_time` = 1568108096  WHERE  `id` = 2 [ RunTime:0.000278s ]"",""[ SQL ] SELECT * FROM `dp_extend_cache` [ RunTime:0.000255s ]""]}",1568108096
